simulation_id,location,altitude_m,latitude_deg,longitude_deg,length_m,width_m,height_m,floor_area_m2,volume_m3,orientation_deg,wall_material,wall_thickness_m,wall_insulation_material,wall_insulation_thickness_m,roof_material,roof_thickness_m,roof_insulation_material,roof_insulation_thickness_m,floor_material,floor_thickness_m,glazing_area_m2,glazing_ratio,glazing_type,window_orientation_deg,night_shutter,shutter_R_m2K_W,roof_emissivity,ach,occupants,internal_gain_W,heater_type,combustion_heater_present,capital_cost_inr,cost_basis,overall_U_value_W_m2K,overall_R_value_m2K_W,thermal_mass_J_K,air_pressure_Pa,air_density_kg_m3
SIM_001614,Hanle,4500.0,32.7784,78.9642,9.0,5.4,2.4,48.6,116.64,213.6,rammed_earth,0.42,eps,0.044,pu_sandwich_panel,0.14,none,0.0,stone_floor,0.23,6.59,0.0953,triple_pane,180.0,0,0.0,0.76,1.85,7,700.0,none,False,321795.0,SOURCED,1.3554,0.7378,71592836.5,57728.3,0.7642
SIM_001615,Nyoma,4180.0,33.1958,78.6508,5.0,4.6,2.9,23.0,66.7,182.4,pu_sandwich_panel,0.1,none,0.0,pu_sandwich_panel,0.14,none,0.0,dense_concrete,0.15,3.51,0.063,double_pane,180.0,0,0.0,0.65,1.73,5,500.0,none,False,182116.0,SOURCED,1.1372,0.8794,8460902.0,60207.9,0.7971
SIM_001616,Chushul,4350.0,33.5936,78.6543,4.2,4.8,2.6,20.16,52.42,173.2,mud_brick,0.49,straw_bale,0.087,cgi_sheet,0.002,eps,0.038,dense_concrete,0.25,1.17,0.025,triple_pane,180.0,0,0.0,0.39,2.64,8,800.0,unflued_combustion,True,140909.0,SOURCED,1.2097,0.8267,46045470.2,58880.1,0.7795
SIM_001617,Rezang La,5000.0,33.425,78.8472,7.4,5.0,2.9,37.0,107.3,124.9,dense_concrete,0.29,eps,0.129,pu_sandwich_panel,0.15,none,0.0,stone_floor,0.1,2.51,0.0349,double_pane,180.0,1,0.5,0.64,2.41,7,700.0,none,False,363318.0,SOURCED,1.3396,0.7465,54860274.6,54019.9,0.7151
SIM_001618,Pangong,4250.0,33.7595,78.6674,9.5,4.0,3.1,38.0,117.8,150.9,mud_brick,0.32,straw_bale,0.135,cgi_sheet,0.002,none,0.0,stone_floor,0.22,2.45,0.0293,single_pane,180.0,1,0.5,0.34,2.57,8,800.0,unflued_combustion,True,181734.0,SOURCED,2.4733,0.4043,59210858.6,59658.3,0.7898
SIM_001619,Depsang,5330.0,35.3167,78.0167,6.1,3.2,2.8,19.52,54.66,21.1,pu_sandwich_panel,0.15,none,0.0,cgi_sheet,0.002,none,0.0,dense_concrete,0.17,6.64,0.1275,double_pane,180.0,0,0.0,0.28,0.16,5,500.0,electric,False,172703.0,SOURCED,2.3435,0.4267,8197762.4,51679.8,0.6842
SIM_001620,Kargil,2676.0,34.5539,76.1349,8.6,3.4,2.8,29.24,81.87,166.0,mud_brick,0.43,eps,0.107,concrete,0.2,none,0.0,dense_concrete,0.15,9.21,0.1371,triple_pane,180.0,0,0.0,0.53,1.47,7,700.0,flued_stove,False,267536.0,SOURCED,1.9604,0.5101,61138747.2,73045.7,0.967
SIM_001621,Leh,3500.0,34.1526,77.5771,9.4,6.0,2.4,56.4,135.36,185.5,dense_concrete,0.21,rockwool,0.04,pu_sandwich_panel,0.13,none,0.0,stone_floor,0.12,9.02,0.122,triple_pane,180.0,1,0.5,0.8,3.32,3,300.0,none,False,387217.0,SOURCED,1.666,0.6002,46362398.8,65764.1,0.8706
SIM_001622,Dras,3280.0,34.4293,75.7533,9.9,4.3,2.9,42.57,123.45,24.1,dense_concrete,0.23,straw_bale,0.082,pu_sandwich_panel,0.11,none,0.0,stone_floor,0.24,8.68,0.1054,single_pane,180.0,0,0.0,0.89,3.11,11,1100.0,none,False,327789.0,SOURCED,1.5239,0.6562,62257031.7,67647.9,0.8956
SIM_001623,Siachen,5400.0,35.4212,77.1095,5.2,4.9,3.1,25.48,78.99,170.8,dense_concrete,0.21,straw_bale,0.073,concrete,0.12,eps,0.094,stone_floor,0.21,3.64,0.0581,triple_pane,180.0,1,0.5,0.4,4.11,1,100.0,unflued_combustion,True,225075.0,SOURCED,1.3145,0.7607,47880396.7,51194.2,0.6777
SIM_001624,Daulat Beg Oldie,5065.0,35.4057,77.9297,7.7,5.6,2.5,43.12,107.8,209.8,stone_masonry,0.28,straw_bale,0.069,concrete,0.15,rockwool,0.132,dense_concrete,0.16,4.55,0.0684,double_pane,180.0,1,0.5,0.33,3.91,9,900.0,unflued_combustion,True,264434.0,SOURCED,1.5065,0.6638,66866759.1,53552.3,0.709
SIM_001625,Galwan,4300.0,34.75,78.25,9.5,4.2,2.4,39.9,95.76,188.1,rammed_earth,0.37,eps,0.129,cgi_sheet,0.002,rockwool,0.071,dense_concrete,0.24,5.17,0.0786,single_pane,180.0,1,0.5,0.6,3.24,15,1500.0,flued_stove,False,233877.0,SOURCED,1.1873,0.8422,63139808.7,59268.2,0.7846
SIM_001626,Hanle,4500.0,32.7784,78.9642,6.6,5.1,2.5,33.66,84.15,209.8,dense_concrete,0.16,none,0.0,cgi_sheet,0.002,eps,0.142,stone_floor,0.2,1.82,0.0311,single_pane,180.0,0,0.0,0.63,1.31,10,1000.0,unflued_combustion,True,170011.0,SOURCED,2.8649,0.3491,35647708.3,57728.3,0.7642
SIM_001627,Nyoma,4180.0,33.1958,78.6508,9.5,4.5,3.2,42.75,136.8,101.7,stone_masonry,0.24,eps,0.036,cgi_sheet,0.002,none,0.0,dense_concrete,0.24,3.0,0.0335,single_pane,180.0,0,0.0,0.28,0.36,17,1700.0,none,False,223061.0,SOURCED,2.7316,0.3661,66037355.5,60207.9,0.7971
SIM_001628,Chushul,4350.0,33.5936,78.6543,4.2,4.5,2.9,18.9,54.81,118.7,dense_concrete,0.23,rockwool,0.036,concrete,0.15,none,0.0,stone_floor,0.15,4.43,0.0878,triple_pane,180.0,1,0.5,0.68,2.66,1,100.0,flued_stove,False,186104.0,SOURCED,2.1704,0.4607,37004495.7,58880.1,0.7795
SIM_001629,Rezang La,5000.0,33.425,78.8472,5.2,4.0,2.9,20.8,60.32,200.4,stone_masonry,0.25,none,0.0,cgi_sheet,0.002,eps,0.123,dense_concrete,0.24,6.4,0.1199,triple_pane,180.0,1,0.5,0.5,0.6,8,800.0,unflued_combustion,True,176616.0,SOURCED,2.5765,0.3881,35438087.5,54019.9,0.7151
SIM_001630,Pangong,4250.0,33.7595,78.6674,6.0,3.4,3.2,20.4,65.28,173.5,dense_concrete,0.24,eps,0.069,cgi_sheet,0.002,rockwool,0.067,stone_floor,0.12,2.09,0.0347,single_pane,180.0,0,0.0,0.87,2.68,1,100.0,electric,False,183322.0,SOURCED,1.372,0.7289,37656558.7,59658.3,0.7898
SIM_001631,Depsang,5330.0,35.3167,78.0167,9.6,4.2,3.0,40.32,120.96,327.2,rammed_earth,0.47,none,0.0,pu_sandwich_panel,0.06,none,0.0,dense_concrete,0.12,3.23,0.039,triple_pane,180.0,1,0.5,0.53,0.54,2,200.0,unflued_combustion,True,201304.0,SOURCED,2.0344,0.4915,78663185.4,51679.8,0.6842
SIM_001632,Kargil,2676.0,34.5539,76.1349,6.9,4.5,2.6,31.05,80.73,178.6,rammed_earth,0.34,none,0.0,concrete,0.16,none,0.0,dense_concrete,0.11,0.71,0.012,single_pane,180.0,0,0.0,0.21,1.45,12,1200.0,unflued_combustion,True,116687.0,SOURCED,3.2021,0.3123,55205347.6,73045.7,0.967
SIM_001633,Leh,3500.0,34.1526,77.5771,6.6,4.0,2.5,26.4,66.0,187.1,rammed_earth,0.43,none,0.0,cgi_sheet,0.002,eps,0.097,dense_concrete,0.2,4.09,0.0772,double_pane,180.0,0,0.0,0.67,2.19,3,300.0,none,False,136723.0,SOURCED,1.977,0.5058,50345399.3,65764.1,0.8706
SIM_001634,Dras,3280.0,34.4293,75.7533,4.8,4.6,2.7,22.08,59.62,163.5,mud_brick,0.32,eps,0.079,cgi_sheet,0.002,rockwool,0.104,stone_floor,0.15,0.32,0.0063,triple_pane,180.0,0,0.0,0.44,3.15,7,700.0,none,False,124616.0,SOURCED,1.2328,0.8112,31635682.6,67647.9,0.8956
SIM_001635,Siachen,5400.0,35.4212,77.1095,4.1,3.9,2.7,15.99,43.17,153.2,dense_concrete,0.25,rockwool,0.082,cgi_sheet,0.002,rockwool,0.124,stone_floor,0.24,2.49,0.0576,double_pane,180.0,1,0.5,0.43,1.41,6,600.0,none,False,173615.0,SOURCED,1.0532,0.9495,31926831.2,51194.2,0.6777
SIM_001636,Daulat Beg Oldie,5065.0,35.4057,77.9297,4.1,3.4,2.8,13.94,39.03,172.5,dense_concrete,0.15,eps,0.08,concrete,0.13,eps,0.041,dense_concrete,0.24,2.51,0.0598,double_pane,180.0,0,0.0,0.2,0.78,5,500.0,unflued_combustion,True,128299.0,SOURCED,1.1402,0.877,25645376.1,53552.3,0.709
SIM_001637,Galwan,4300.0,34.75,78.25,7.1,4.2,2.5,29.82,74.55,169.9,rammed_earth,0.25,eps,0.115,cgi_sheet,0.002,none,0.0,dense_concrete,0.16,7.06,0.125,double_pane,180.0,1,0.5,0.55,2.8,6,600.0,none,False,155222.0,SOURCED,2.6884,0.372,33702834.2,59268.2,0.7846
SIM_001638,Hanle,4500.0,32.7784,78.9642,8.7,5.4,3.2,46.98,150.34,181.9,dense_concrete,0.3,straw_bale,0.035,concrete,0.19,eps,0.115,stone_floor,0.24,3.74,0.0414,single_pane,180.0,0,0.0,0.78,0.49,14,1400.0,flued_stove,False,423006.0,SOURCED,1.6305,0.6133,105079066.2,57728.3,0.7642
SIM_001639,Nyoma,4180.0,33.1958,78.6508,7.4,5.0,2.9,37.0,107.3,183.5,pu_sandwich_panel,0.09,none,0.0,pu_sandwich_panel,0.15,none,0.0,dense_concrete,0.15,4.14,0.0576,triple_pane,180.0,1,0.5,0.83,4.01,12,1200.0,none,False,274322.0,SOURCED,1.1729,0.8526,13503363.7,60207.9,0.7971
SIM_001640,Chushul,4350.0,33.5936,78.6543,5.2,5.3,2.4,27.56,66.14,178.5,rammed_earth,0.23,straw_bale,0.044,concrete,0.19,rockwool,0.141,stone_floor,0.1,2.54,0.0504,single_pane,180.0,0,0.0,0.34,0.19,2,200.0,electric,False,121927.0,SOURCED,1.8515,0.5401,38339714.3,58880.1,0.7795
SIM_001641,Rezang La,5000.0,33.425,78.8472,4.1,5.9,2.6,24.19,62.89,61.1,pu_sandwich_panel,0.14,none,0.0,cgi_sheet,0.002,eps,0.025,dense_concrete,0.13,4.47,0.086,single_pane,180.0,0,0.0,0.34,0.48,3,300.0,electric,False,153670.0,SOURCED,1.6103,0.621,7852949.2,54019.9,0.7151
SIM_001642,Pangong,4250.0,33.7595,78.6674,4.2,3.6,2.8,15.12,42.34,63.0,stone_masonry,0.39,none,0.0,cgi_sheet,0.002,rockwool,0.078,stone_floor,0.15,1.89,0.0433,triple_pane,180.0,1,0.5,0.67,3.49,1,100.0,flued_stove,False,122437.0,SOURCED,2.5759,0.3882,37870843.6,59658.3,0.7898
SIM_001643,Depsang,5330.0,35.3167,78.0167,8.7,5.5,2.9,47.85,138.76,25.0,mud_brick,0.35,eps,0.124,pu_sandwich_panel,0.11,none,0.0,dense_concrete,0.21,2.46,0.0299,single_pane,180.0,1,0.5,0.41,4.34,16,1600.0,flued_stove,False,333206.0,SOURCED,1.1187,0.8939,65684124.7,51679.8,0.6842
SIM_001644,Kargil,2676.0,34.5539,76.1349,8.8,4.5,3.2,39.6,126.72,195.3,pu_sandwich_panel,0.06,none,0.0,pu_sandwich_panel,0.08,none,0.0,stone_floor,0.25,7.18,0.0844,double_pane,180.0,0,0.0,0.44,1.7,4,400.0,electric,False,231604.0,SOURCED,1.1857,0.8434,21599939.4,73045.7,0.967
SIM_001645,Leh,3500.0,34.1526,77.5771,8.2,4.0,3.0,32.8,98.4,165.5,mud_brick,0.2,straw_bale,0.132,concrete,0.11,eps,0.134,dense_concrete,0.19,1.66,0.0227,double_pane,180.0,1,0.5,0.61,0.87,1,100.0,unflued_combustion,True,179692.0,SOURCED,1.147,0.8718,46146466.6,65764.1,0.8706
SIM_001646,Dras,3280.0,34.4293,75.7533,7.3,4.6,2.7,33.58,90.67,62.2,stone_masonry,0.32,eps,0.03,pu_sandwich_panel,0.07,none,0.0,stone_floor,0.14,2.89,0.045,double_pane,180.0,1,0.5,0.79,3.1,7,700.0,none,False,194129.0,SOURCED,1.5957,0.6267,49858739.1,67647.9,0.8956
SIM_001647,Siachen,5400.0,35.4212,77.1095,8.8,3.1,2.5,27.28,68.2,200.2,dense_concrete,0.13,eps,0.14,pu_sandwich_panel,0.14,none,0.0,dense_concrete,0.2,7.72,0.1297,double_pane,180.0,0,0.0,0.55,3.34,3,300.0,none,False,246205.0,SOURCED,1.1862,0.843,28545069.8,51194.2,0.6777
SIM_001648,Daulat Beg Oldie,5065.0,35.4057,77.9297,7.1,3.6,2.8,25.56,71.57,117.4,pu_sandwich_panel,0.14,none,0.0,cgi_sheet,0.002,none,0.0,stone_floor,0.15,1.26,0.021,double_pane,180.0,0,0.0,0.28,4.33,10,1000.0,unflued_combustion,True,172818.0,SOURCED,2.413,0.4144,8849529.7,53552.3,0.709
SIM_001649,Galwan,4300.0,34.75,78.25,4.6,3.8,3.1,17.48,54.19,195.3,rammed_earth,0.28,rockwool,0.07,concrete,0.13,rockwool,0.077,dense_concrete,0.22,3.44,0.0661,single_pane,180.0,1,0.5,0.27,3.93,2,200.0,unflued_combustion,True,129602.0,SOURCED,1.076,0.9294,38820240.3,59268.2,0.7846
SIM_001650,Hanle,4500.0,32.7784,78.9642,7.1,5.0,2.5,35.5,88.75,29.8,dense_concrete,0.28,none,0.0,concrete,0.16,eps,0.105,dense_concrete,0.12,1.4,0.0231,single_pane,180.0,1,0.5,0.63,1.95,11,1100.0,electric,False,252512.0,SOURCED,2.5985,0.3848,61121027.6,57728.3,0.7642
SIM_001651,Nyoma,4180.0,33.1958,78.6508,9.7,4.7,2.4,45.59,109.42,189.1,rammed_earth,0.5,none,0.0,pu_sandwich_panel,0.1,none,0.0,dense_concrete,0.22,7.78,0.1126,single_pane,180.0,1,0.5,0.83,1.77,4,400.0,electric,False,264753.0,SOURCED,1.7705,0.5648,78617491.6,60207.9,0.7971
SIM_001652,Chushul,4350.0,33.5936,78.6543,9.8,4.5,2.9,44.1,127.89,185.3,rammed_earth,0.46,rockwool,0.073,cgi_sheet,0.002,rockwool,0.074,stone_floor,0.23,4.64,0.0559,single_pane,180.0,0,0.0,0.35,1.03,6,600.0,flued_stove,False,245387.0,SOURCED,1.3664,0.7319,87178728.0,58880.1,0.7795
SIM_001653,Rezang La,5000.0,33.425,78.8472,5.9,4.8,2.8,28.32,79.3,100.5,stone_masonry,0.24,none,0.0,cgi_sheet,0.002,eps,0.057,stone_floor,0.14,0.06,0.001,triple_pane,180.0,0,0.0,0.63,1.84,3,300.0,unflued_combustion,True,114063.0,SOURCED,2.9987,0.3335,37713412.5,54019.9,0.7151
SIM_001654,Pangong,4250.0,33.7595,78.6674,6.1,5.9,2.8,35.99,100.77,196.4,dense_concrete,0.14,none,0.0,pu_sandwich_panel,0.1,none,0.0,dense_concrete,0.21,6.67,0.0993,double_pane,180.0,1,0.5,0.43,3.17,7,700.0,unflued_combustion,True,238605.0,SOURCED,2.7468,0.3641,37155360.3,59658.3,0.7898
SIM_001655,Depsang,5330.0,35.3167,78.0167,9.2,4.2,2.8,38.64,108.19,206.1,dense_concrete,0.3,none,0.0,cgi_sheet,0.002,eps,0.146,dense_concrete,0.23,9.55,0.1273,triple_pane,180.0,1,0.5,0.87,4.33,13,1300.0,flued_stove,False,378618.0,SOURCED,2.2157,0.4513,66189837.9,51679.8,0.6842
SIM_001656,Kargil,2676.0,34.5539,76.1349,10.0,3.3,2.4,33.0,79.2,289.6,rammed_earth,0.34,eps,0.038,concrete,0.11,none,0.0,dense_concrete,0.21,8.68,0.136,triple_pane,180.0,1,0.5,0.74,3.76,12,1200.0,flued_stove,False,223409.0,SOURCED,2.3176,0.4315,58196253.4,73045.7,0.967
SIM_001657,Leh,3500.0,34.1526,77.5771,9.1,5.1,2.9,46.41,134.59,191.7,rammed_earth,0.49,rockwool,0.099,pu_sandwich_panel,0.08,none,0.0,stone_floor,0.19,11.6,0.1408,double_pane,180.0,0,0.0,0.65,4.43,17,1700.0,none,False,309163.0,SOURCED,1.3883,0.7203,81756487.1,65764.1,0.8706
SIM_001658,Dras,3280.0,34.4293,75.7533,7.9,3.9,2.7,30.81,83.19,178.7,rammed_earth,0.44,rockwool,0.076,pu_sandwich_panel,0.12,none,0.0,stone_floor,0.17,7.36,0.1155,triple_pane,180.0,1,0.5,0.45,0.14,9,900.0,none,False,254691.0,SOURCED,1.2382,0.8076,56221852.0,67647.9,0.8956
SIM_001659,Siachen,5400.0,35.4212,77.1095,4.8,5.4,2.5,25.92,64.8,150.8,rammed_earth,0.29,none,0.0,cgi_sheet,0.002,none,0.0,dense_concrete,0.19,3.89,0.0763,double_pane,180.0,1,0.5,0.37,0.37,5,500.0,flued_stove,False,105469.0,SOURCED,3.5707,0.2801,36156685.7,51194.2,0.6777
SIM_001660,Daulat Beg Oldie,5065.0,35.4057,77.9297,5.1,5.0,2.6,25.5,66.3,27.6,rammed_earth,0.45,eps,0.028,cgi_sheet,0.002,none,0.0,stone_floor,0.17,5.55,0.1057,triple_pane,180.0,0,0.0,0.57,3.55,3,300.0,flued_stove,False,137850.0,SOURCED,2.8479,0.3511,47541788.2,53552.3,0.709
SIM_001661,Galwan,4300.0,34.75,78.25,5.8,5.3,2.5,30.74,76.85,165.3,stone_masonry,0.4,straw_bale,0.041,cgi_sheet,0.002,eps,0.045,stone_floor,0.23,2.36,0.0425,double_pane,180.0,0,0.0,0.24,0.68,10,1000.0,flued_stove,False,182114.0,SOURCED,1.6571,0.6035,58646857.8,59268.2,0.7846
SIM_001662,Hanle,4500.0,32.7784,78.9642,9.6,3.4,2.4,32.64,78.34,161.0,dense_concrete,0.26,eps,0.029,concrete,0.11,eps,0.102,stone_floor,0.23,5.88,0.0942,triple_pane,180.0,1,0.5,0.56,3.11,3,300.0,electric,False,293924.0,SOURCED,1.4318,0.6984,58243739.2,57728.3,0.7642
SIM_001663,Nyoma,4180.0,33.1958,78.6508,8.8,4.9,3.1,43.12,133.67,239.5,dense_concrete,0.27,none,0.0,pu_sandwich_panel,0.07,none,0.0,dense_concrete,0.2,0.61,0.0072,single_pane,180.0,1,0.5,0.82,1.06,9,900.0,flued_stove,False,326596.0,SOURCED,2.4921,0.4013,72480238.2,60207.9,0.7971
SIM_001664,Chushul,4350.0,33.5936,78.6543,8.5,3.8,3.2,32.3,103.36,230.4,pu_sandwich_panel,0.15,none,0.0,pu_sandwich_panel,0.06,none,0.0,dense_concrete,0.13,2.04,0.0259,single_pane,180.0,1,0.5,0.84,3.1,12,1200.0,unflued_combustion,True,262010.0,SOURCED,1.1114,0.8998,10491310.4,58880.1,0.7795
SIM_001665,Rezang La,5000.0,33.425,78.8472,4.1,4.7,3.1,19.27,59.74,184.8,dense_concrete,0.23,eps,0.139,pu_sandwich_panel,0.09,none,0.0,dense_concrete,0.18,2.1,0.0385,single_pane,180.0,1,0.5,0.29,4.4,1,100.0,electric,False,216363.0,SOURCED,0.9871,1.0131,36124392.8,54019.9,0.7151
SIM_001666,Pangong,4250.0,33.7595,78.6674,5.4,4.0,2.8,21.6,60.48,348.0,mud_brick,0.29,none,0.0,cgi_sheet,0.002,eps,0.134,stone_floor,0.25,4.56,0.0866,triple_pane,180.0,0,0.0,0.24,1.85,1,100.0,none,False,141054.0,SOURCED,1.7928,0.5578,32645077.1,59658.3,0.7898
SIM_001667,Depsang,5330.0,35.3167,78.0167,7.5,4.5,2.9,33.75,97.88,185.8,stone_masonry,0.35,straw_bale,0.143,cgi_sheet,0.002,eps,0.04,dense_concrete,0.14,0.82,0.0118,double_pane,180.0,0,0.0,0.22,0.14,12,1200.0,none,False,190630.0,SOURCED,1.4143,0.7071,61713372.3,51679.8,0.6842
SIM_001668,Kargil,2676.0,34.5539,76.1349,7.7,3.4,2.8,26.18,73.3,150.2,mud_brick,0.25,eps,0.042,concrete,0.12,none,0.0,dense_concrete,0.21,5.62,0.0904,double_pane,180.0,1,0.5,0.26,1.2,4,400.0,electric,False,165176.0,SOURCED,2.1107,0.4738,41170934.4,73045.7,0.967
SIM_001669,Leh,3500.0,34.1526,77.5771,7.5,4.2,3.1,31.5,97.65,206.2,dense_concrete,0.27,eps,0.107,cgi_sheet,0.002,rockwool,0.048,dense_concrete,0.19,6.87,0.0947,single_pane,180.0,0,0.0,0.9,4.42,6,600.0,unflued_combustion,True,282549.0,SOURCED,1.4396,0.6946,55174780.9,65764.1,0.8706
SIM_001670,Dras,3280.0,34.4293,75.7533,7.5,3.6,3.2,27.0,86.4,301.6,rammed_earth,0.43,rockwool,0.147,cgi_sheet,0.002,rockwool,0.09,dense_concrete,0.24,5.42,0.0763,triple_pane,180.0,0,0.0,0.9,1.99,2,200.0,flued_stove,False,255911.0,SOURCED,0.9685,1.0325,66460729.0,67647.9,0.8956
SIM_001671,Siachen,5400.0,35.4212,77.1095,7.0,4.1,2.9,28.7,83.23,197.8,mud_brick,0.46,rockwool,0.148,concrete,0.12,none,0.0,dense_concrete,0.25,4.79,0.0744,double_pane,180.0,1,0.5,0.78,3.21,6,600.0,electric,False,267709.0,SOURCED,1.8916,0.5287,65843439.2,51194.2,0.6777
SIM_001672,Daulat Beg Oldie,5065.0,35.4057,77.9297,9.4,5.5,3.0,51.7,155.1,159.1,stone_masonry,0.49,eps,0.029,concrete,0.14,none,0.0,dense_concrete,0.2,5.35,0.0598,double_pane,180.0,0,0.0,0.58,0.23,20,2000.0,electric,False,376992.0,SOURCED,2.4707,0.4047,123653171.1,53552.3,0.709
SIM_001673,Galwan,4300.0,34.75,78.25,9.5,4.1,2.9,38.95,112.95,158.4,mud_brick,0.27,eps,0.109,concrete,0.17,eps,0.138,dense_concrete,0.13,11.36,0.144,double_pane,180.0,1,0.5,0.46,0.52,13,1300.0,unflued_combustion,True,297506.0,SOURCED,1.292,0.774,54682965.8,59268.2,0.7846
SIM_001674,Hanle,4500.0,32.7784,78.9642,5.0,5.5,2.7,27.5,74.25,82.1,mud_brick,0.29,straw_bale,0.056,cgi_sheet,0.002,none,0.0,dense_concrete,0.13,5.33,0.094,triple_pane,180.0,1,0.5,0.41,0.35,1,100.0,electric,False,138100.0,SOURCED,2.834,0.3529,31341399.6,57728.3,0.7642
SIM_001675,Nyoma,4180.0,33.1958,78.6508,9.4,3.3,2.5,31.02,77.55,170.8,pu_sandwich_panel,0.05,none,0.0,concrete,0.15,none,0.0,stone_floor,0.21,4.95,0.078,single_pane,180.0,1,0.5,0.27,0.78,1,100.0,flued_stove,False,148385.0,SOURCED,2.1302,0.4694,24770636.3,60207.9,0.7971
SIM_001676,Chushul,4350.0,33.5936,78.6543,8.4,5.6,2.6,47.04,122.3,203.9,pu_sandwich_panel,0.14,none,0.0,concrete,0.17,none,0.0,stone_floor,0.11,8.07,0.1109,single_pane,180.0,1,0.5,0.6,2.21,14,1400.0,none,False,274019.0,SOURCED,2.4442,0.4091,29991534.0,58880.1,0.7795
SIM_001677,Rezang La,5000.0,33.425,78.8472,6.8,3.1,3.1,21.08,65.35,183.0,stone_masonry,0.26,rockwool,0.144,pu_sandwich_panel,0.12,none,0.0,stone_floor,0.25,5.45,0.0888,triple_pane,180.0,1,0.5,0.79,4.39,2,200.0,flued_stove,False,253917.0,SOURCED,0.9053,1.1046,41028377.3,54019.9,0.7151
SIM_001678,Pangong,4250.0,33.7595,78.6674,7.1,4.8,3.0,34.08,102.24,168.3,rammed_earth,0.45,straw_bale,0.068,pu_sandwich_panel,0.14,none,0.0,stone_floor,0.13,0.13,0.0018,single_pane,180.0,1,0.5,0.78,2.65,1,100.0,electric,False,196448.0,SOURCED,1.4213,0.7036,68451218.0,59658.3,0.7898
SIM_001679,Depsang,5330.0,35.3167,78.0167,5.3,5.2,2.9,27.56,79.92,160.6,rammed_earth,0.33,none,0.0,cgi_sheet,0.002,eps,0.065,stone_floor,0.22,0.61,0.01,single_pane,180.0,1,0.5,0.37,3.52,10,1000.0,flued_stove,False,112797.0,SOURCED,2.1798,0.4588,49020582.8,51679.8,0.6842
SIM_001680,Kargil,2676.0,34.5539,76.1349,7.9,3.2,2.6,25.28,65.73,208.3,stone_masonry,0.39,eps,0.136,cgi_sheet,0.002,eps,0.064,stone_floor,0.21,3.35,0.058,single_pane,180.0,1,0.5,0.56,2.9,4,400.0,flued_stove,False,212370.0,SOURCED,1.1486,0.8706,54597671.7,73045.7,0.967
SIM_001681,Leh,3500.0,34.1526,77.5771,4.1,5.9,2.9,24.19,70.15,166.8,mud_brick,0.36,none,0.0,cgi_sheet,0.002,none,0.0,dense_concrete,0.2,2.57,0.0443,single_pane,180.0,1,0.5,0.23,0.99,3,300.0,none,False,122026.0,SOURCED,2.9746,0.3362,41222295.6,65764.1,0.8706
SIM_001682,Dras,3280.0,34.4293,75.7533,5.9,5.8,3.0,34.22,102.66,169.9,mud_brick,0.42,rockwool,0.135,cgi_sheet,0.002,eps,0.033,dense_concrete,0.2,5.13,0.0731,double_pane,180.0,1,0.5,0.27,0.42,11,1100.0,unflued_combustion,True,255456.0,SOURCED,1.2587,0.7945,57368332.5,67647.9,0.8956
SIM_001683,Siachen,5400.0,35.4212,77.1095,7.3,3.4,2.4,24.82,59.57,165.7,dense_concrete,0.27,rockwool,0.041,pu_sandwich_panel,0.07,none,0.0,stone_floor,0.22,4.55,0.0886,double_pane,180.0,1,0.5,0.66,2.32,6,600.0,flued_stove,False,220094.0,SOURCED,1.3401,0.7462,40887610.1,51194.2,0.6777
SIM_001684,Daulat Beg Oldie,5065.0,35.4057,77.9297,5.6,3.1,2.6,17.36,45.14,207.3,rammed_earth,0.34,straw_bale,0.077,cgi_sheet,0.002,none,0.0,stone_floor,0.21,3.64,0.0805,triple_pane,180.0,1,0.5,0.33,3.61,4,400.0,flued_stove,False,103044.0,SOURCED,2.4412,0.4096,34002484.6,53552.3,0.709
SIM_001685,Galwan,4300.0,34.75,78.25,7.3,5.2,2.8,37.96,106.29,6.6,stone_masonry,0.21,straw_bale,0.095,concrete,0.13,eps,0.041,stone_floor,0.21,6.06,0.0866,double_pane,180.0,0,0.0,0.23,2.07,1,100.0,electric,False,204749.0,SOURCED,1.5289,0.6541,56700325.3,59268.2,0.7846
SIM_001686,Hanle,4500.0,32.7784,78.9642,7.3,5.9,2.5,43.07,107.67,324.0,pu_sandwich_panel,0.08,none,0.0,concrete,0.15,eps,0.085,dense_concrete,0.14,4.59,0.0695,double_pane,180.0,1,0.5,0.71,1.07,2,200.0,electric,False,229973.0,SOURCED,1.3964,0.7161,29213640.7,57728.3,0.7642
SIM_001687,Nyoma,4180.0,33.1958,78.6508,5.1,3.3,2.9,16.83,48.81,39.2,dense_concrete,0.23,straw_bale,0.142,cgi_sheet,0.002,eps,0.047,stone_floor,0.15,1.35,0.0277,triple_pane,180.0,0,0.0,0.87,0.5,1,100.0,electric,False,143755.0,SOURCED,1.2488,0.8008,31947952.6,60207.9,0.7971
SIM_001688,Chushul,4350.0,33.5936,78.6543,7.3,5.7,3.1,41.61,128.99,176.3,pu_sandwich_panel,0.15,none,0.0,pu_sandwich_panel,0.08,none,0.0,stone_floor,0.17,3.52,0.0437,single_pane,180.0,0,0.0,0.3,4.09,5,500.0,flued_stove,False,300881.0,SOURCED,1.2643,0.791,15966546.6,58880.1,0.7795
